fill	x	y	group	clickSelects
#F6EBE9	48170	13.5	3210	48156-48183
#F6EBE9	48169.5	13	3210	48156-48183
#FDFAF9	48169.5	14	3211	48156-48184
#FDFAF9	48170	14.5	3211	48156-48184
#FDFAF9	48170.5	14	3211	48156-48184
#FDFAF9	48170	13.5	3211	48156-48184
#F6EBE9	48170	14.5	3212	48156-48185
#F6EBE9	48170.5	15	3212	48156-48185
#F6EBE9	48171	14.5	3212	48156-48185
#F6EBE9	48170.5	14	3212	48156-48185
#FCF8F8	48170.5	15	3213	48156-48186
#FCF8F8	48171	15.5	3213	48156-48186
#FCF8F8	48171.5	15	3213	48156-48186
#FCF8F8	48171	14.5	3213	48156-48186
#FEFCFC	48171	15.5	3214	48156-48187
#FEFCFC	48171.5	16	3214	48156-48187
#FEFCFC	48172	15.5	3214	48156-48187
#FEFCFC	48171.5	15	3214	48156-48187
#FCF8F7	48171.5	16	3215	48156-48188
#FCF8F7	48172	16.5	3215	48156-48188
#FCF8F7	48172.5	16	3215	48156-48188
#FCF8F7	48172	15.5	3215	48156-48188
#F9F2F1	48172	16.5	3216	48156-48189
#F9F2F1	48172.5	17	3216	48156-48189
#F9F2F1	48173	16.5	3216	48156-48189
#F9F2F1	48172.5	16	3216	48156-48189
#F8EEED	48172.5	17	3217	48156-48190
#F8EEED	48173	17.5	3217	48156-48190
#F8EEED	48173.5	17	3217	48156-48190
#F8EEED	48173	16.5	3217	48156-48190
#F9F1F0	48173	17.5	3218	48156-48191
#F9F1F0	48173.5	18	3218	48156-48191
#F9F1F0	48174	17.5	3218	48156-48191
#F9F1F0	48173.5	17	3218	48156-48191
#FFFFFF	48173.5	18	3219	48156-48192
#FFFFFF	48174	18.5	3219	48156-48192
#FFFFFF	48174.5	18	3219	48156-48192
#FFFFFF	48174	17.5	3219	48156-48192
#FDFAFA	48174	18.5	3220	48156-48193
#FDFAFA	48174.5	19	3220	48156-48193
#FDFAFA	48175	18.5	3220	48156-48193
#FDFAFA	48174.5	18	3220	48156-48193
#FFFFFF	48174.5	19	3221	48156-48194
#FFFFFF	48175	19.5	3221	48156-48194
#FFFFFF	48175.5	19	3221	48156-48194
#FFFFFF	48175	18.5	3221	48156-48194
#FEFCFC	48175	19.5	3222	48156-48195
#FEFCFC	48175.5	20	3222	48156-48195
#FEFCFC	48176	19.5	3222	48156-48195
#FEFCFC	48175.5	19	3222	48156-48195
#FBF7F6	48175.5	20	3223	48156-48196
#FBF7F6	48176	20.5	3223	48156-48196
#FBF7F6	48176.5	20	3223	48156-48196
#FBF7F6	48176	19.5	3223	48156-48196
#FDFBFA	48176	20.5	3224	48156-48197
#FDFBFA	48176.5	21	3224	48156-48197
#FDFBFA	48177	20.5	3224	48156-48197
#FDFBFA	48176.5	20	3224	48156-48197
#F7EDEC	48176.5	21	3225	48156-48198
#F7EDEC	48177	21.5	3225	48156-48198
#F7EDEC	48177.5	21	3225	48156-48198
#F7EDEC	48177	20.5	3225	48156-48198
#F5E8E6	48177	21.5	3226	48156-48199
#F5E8E6	48177.5	22	3226	48156-48199
#F5E8E6	48178	21.5	3226	48156-48199
#F5E8E6	48177.5	21	3226	48156-48199
#B06861	48156.5	0	3227	48157-48157
#B06861	48157	0.5	3227	48157-48157
#B06861	48157.5	0	3227	48157-48157
#B06861	48157	-0.5	3227	48157-48157
#CF9C96	48157	0.5	3228	48157-48158
#CF9C96	48157.5	1	3228	48157-48158
#CF9C96	48158	0.5	3228	48157-48158
#CF9C96	48157.5	0	3228	48157-48158
#AA5F58	48157.5	1	3229	48157-48159
#AA5F58	48158	1.5	3229	48157-48159
#AA5F58	48158.5	1	3229	48157-48159
#AA5F58	48158	0.5	3229	48157-48159
#AE665F	48158	1.5	3230	48157-48160
#AE665F	48158.5	2	3230	48157-48160
#AE665F	48159	1.5	3230	48157-48160
#AE665F	48158.5	1	3230	48157-48160
#DCB6B1	48158.5	2	3231	48157-48161
#DCB6B1	48159	2.5	3231	48157-48161
#DCB6B1	48159.5	2	3231	48157-48161
#DCB6B1	48159	1.5	3231	48157-48161
#C58B84	48159	2.5	3232	48157-48162
#C58B84	48159.5	3	3232	48157-48162
#C58B84	48160	2.5	3232	48157-48162
#C58B84	48159.5	2	3232	48157-48162
#E5C7C3	48159.5	3	3233	48157-48163
#E5C7C3	48160	3.5	3233	48157-48163
#E5C7C3	48160.5	3	3233	48157-48163
#E5C7C3	48160	2.5	3233	48157-48163
#E1BEBA	48160	3.5	3234	48157-48164
#E1BEBA	48160.5	4	3234	48157-48164
#E1BEBA	48161	3.5	3234	48157-48164
#E1BEBA	48160.5	3	3234	48157-48164
#F1E0DD	48160.5	4	3235	48157-48165
#F1E0DD	48161	4.5	3235	48157-48165
#F1E0DD	48161.5	4	3235	48157-48165
#F1E0DD	48161	3.5	3235	48157-48165
#F9F2F1	48161	4.5	3236	48157-48166
#F9F2F1	48161.5	5	3236	48157-48166
#F9F2F1	48162	4.5	3236	48157-48166
#F9F2F1	48161.5	4	3236	48157-48166
#F7ECEA	48161.5	5	3237	48157-48167
#F7ECEA	48162	5.5	3237	48157-48167
#F7ECEA	48162.5	5	3237	48157-48167
#F7ECEA	48162	4.5	3237	48157-48167
#F8EFED	48162	5.5	3238	48157-48168
#F8EFED	48162.5	6	3238	48157-48168
#F8EFED	48163	5.5	3238	48157-48168
#F8EFED	48162.5	5	3238	48157-48168
#F6EBE9	48162.5	6	3239	48157-48169
#F6EBE9	48163	6.5	3239	48157-48169
#F6EBE9	48163.5	6	3239	48157-48169
#F6EBE9	48163	5.5	3239	48157-48169
#F3E4E2	48163	6.5	3240	48157-48170
#F3E4E2	48163.5	7	3240	48157-48170
#F3E4E2	48164	6.5	3240	48157-48170
#F3E4E2	48163.5	6	3240	48157-48170
#F6EAE9	48163.5	7	3241	48157-48171
#F6EAE9	48164	7.5	3241	48157-48171
#F6EAE9	48164.5	7	3241	48157-48171
#F6EAE9	48164	6.5	3241	48157-48171
#EFDAD8	48164	7.5	3242	48157-48172
#EFDAD8	48164.5	8	3242	48157-48172
#EFDAD8	48165	7.5	3242	48157-48172
#EFDAD8	48164.5	7	3242	48157-48172
#F5E9E7	48164.5	8	3243	48157-48173
#F5E9E7	48165	8.5	3243	48157-48173
#F5E9E7	48165.5	8	3243	48157-48173
#F5E9E7	48165	7.5	3243	48157-48173
#EED9D7	48165	8.5	3244	48157-48174
#EED9D7	48165.5	9	3244	48157-48174
#EED9D7	48166	8.5	3244	48157-48174
#EED9D7	48165.5	8	3244	48157-48174
#E7CBC7	48165.5	9	3245	48157-48175
#E7CBC7	48166	9.5	3245	48157-48175
#E7CBC7	48166.5	9	3245	48157-48175
#E7CBC7	48166	8.5	3245	48157-48175
#EAD0CC	48166	9.5	3246	48157-48176
#EAD0CC	48166.5	10	3246	48157-48176
#EAD0CC	48167	9.5	3246	48157-48176
#EAD0CC	48166.5	9	3246	48157-48176
#F5E8E6	48166.5	10	3247	48157-48177
#F5E8E6	48167	10.5	3247	48157-48177
#F5E8E6	48167.5	10	3247	48157-48177
#F5E8E6	48167	9.5	3247	48157-48177
#EBD2CF	48167	10.5	3248	48157-48178
#EBD2CF	48167.5	11	3248	48157-48178
#EBD2CF	48168	10.5	3248	48157-48178
#EBD2CF	48167.5	10	3248	48157-48178
#F2E1DF	48167.5	11	3249	48157-48179
#F2E1DF	48168	11.5	3249	48157-48179
#F2E1DF	48168.5	11	3249	48157-48179
#F2E1DF	48168	10.5	3249	48157-48179
#E6C8C4	48168	11.5	3250	48157-48180
#E6C8C4	48168.5	12	3250	48157-48180
#E6C8C4	48169	11.5	3250	48157-48180
#E6C8C4	48168.5	11	3250	48157-48180
#ECD6D3	48168.5	12	3251	48157-48181
#ECD6D3	48169	12.5	3251	48157-48181
#ECD6D3	48169.5	12	3251	48157-48181
#ECD6D3	48169	11.5	3251	48157-48181
#F4E6E4	48169	12.5	3252	48157-48182
#F4E6E4	48169.5	13	3252	48157-48182
#F4E6E4	48170	12.5	3252	48157-48182
#F4E6E4	48169.5	12	3252	48157-48182
#FEFDFD	48169.5	13	3253	48157-48183
#FEFDFD	48170	13.5	3253	48157-48183
#FEFDFD	48170.5	13	3253	48157-48183
#FEFDFD	48170	12.5	3253	48157-48183
#FDFBFB	48170	13.5	3254	48157-48184
#FDFBFB	48170.5	14	3254	48157-48184
#FDFBFB	48171	13.5	3254	48157-48184
#FDFBFB	48170.5	13	3254	48157-48184
#FEFCFC	48170.5	14	3255	48157-48185
#FEFCFC	48171	14.5	3255	48157-48185
#FEFCFC	48171.5	14	3255	48157-48185
#FEFCFC	48171	13.5	3255	48157-48185
#FAF4F3	48171	14.5	3256	48157-48186
#FAF4F3	48171.5	15	3256	48157-48186
#FAF4F3	48172	14.5	3256	48157-48186
#FAF4F3	48171.5	14	3256	48157-48186
#FDFAF9	48171.5	15	3257	48157-48187
#FDFAF9	48172	15.5	3257	48157-48187
#FDFAF9	48172.5	15	3257	48157-48187
#FDFAF9	48172	14.5	3257	48157-48187
#FCF7F6	48172	15.5	3258	48157-48188
#FCF7F6	48172.5	16	3258	48157-48188
#FCF7F6	48173	15.5	3258	48157-48188
#FCF7F6	48172.5	15	3258	48157-48188
#F9F1F0	48172.5	16	3259	48157-48189
#F9F1F0	48173	16.5	3259	48157-48189
#F9F1F0	48173.5	16	3259	48157-48189
#F9F1F0	48173	15.5	3259	48157-48189
#F9F8FC	48173	16.5	3260	48157-48190
#F9F8FC	48173.5	17	3260	48157-48190
#F9F8FC	48174	16.5	3260	48157-48190
#F9F8FC	48173.5	16	3260	48157-48190
#FBF5F4	48173.5	17	3261	48157-48191
#FBF5F4	48174	17.5	3261	48157-48191
#FBF5F4	48174.5	17	3261	48157-48191
#FBF5F4	48174	16.5	3261	48157-48191
#FCF9F8	48174	17.5	3262	48157-48192
#FCF9F8	48174.5	18	3262	48157-48192
#FCF9F8	48175	17.5	3262	48157-48192
#FCF9F8	48174.5	17	3262	48157-48192
#F9F2F1	48174.5	18	3263	48157-48193
#F9F2F1	48175	18.5	3263	48157-48193
#F9F2F1	48175.5	18	3263	48157-48193
#F9F2F1	48175	17.5	3263	48157-48193
#FDF9F9	48175	18.5	3264	48157-48194
#FDF9F9	48175.5	19	3264	48157-48194
#FDF9F9	48176	18.5	3264	48157-48194
#FDF9F9	48175.5	18	3264	48157-48194
#FEFEFF	48175.5	19	3265	48157-48195
#FEFEFF	48176	19.5	3265	48157-48195
#FEFEFF	48176.5	19	3265	48157-48195
#FEFEFF	48176	18.5	3265	48157-48195
#FBF6F6	48176	19.5	3266	48157-48196
#FBF6F6	48176.5	20	3266	48157-48196
#FBF6F6	48177	19.5	3266	48157-48196
#FBF6F6	48176.5	19	3266	48157-48196
#FCF8F8	48176.5	20	3267	48157-48197
#FCF8F8	48177	20.5	3267	48157-48197
#FCF8F8	48177.5	20	3267	48157-48197
#FCF8F8	48177	19.5	3267	48157-48197
#F9F2F1	48177	20.5	3268	48157-48198
#F9F2F1	48177.5	21	3268	48157-48198
#F9F2F1	48178	20.5	3268	48157-48198
#F9F2F1	48177.5	20	3268	48157-48198
#FBF7F6	48177.5	21	3269	48157-48199
#FBF7F6	48178	21.5	3269	48157-48199
#FBF7F6	48178.5	21	3269	48157-48199
#FBF7F6	48178	20.5	3269	48157-48199
#AC635C	48157.5	0	3270	48158-48158
#AC635C	48158	0.5	3270	48158-48158
#AC635C	48158.5	0	3270	48158-48158
#AC635C	48158	-0.5	3270	48158-48158
#AD645C	48158	0.5	3271	48158-48159
#AD645C	48158.5	1	3271	48158-48159
#AD645C	48159	0.5	3271	48158-48159
#AD645C	48158.5	0	3271	48158-48159
#C68E87	48158.5	1	3272	48158-48160
#C68E87	48159	1.5	3272	48158-48160
#C68E87	48159.5	1	3272	48158-48160
#C68E87	48159	0.5	3272	48158-48160
#ECD5D2	48159	1.5	3273	48158-48161
#ECD5D2	48159.5	2	3273	48158-48161
#ECD5D2	48160	1.5	3273	48158-48161
#ECD5D2	48159.5	1	3273	48158-48161
#DBB3AE	48159.5	2	3274	48158-48162
#DBB3AE	48160	2.5	3274	48158-48162
#DBB3AE	48160.5	2	3274	48158-48162
#DBB3AE	48160	1.5	3274	48158-48162
#E3C2BE	48160	2.5	3275	48158-48163
#E3C2BE	48160.5	3	3275	48158-48163
#E3C2BE	48161	2.5	3275	48158-48163
#E3C2BE	48160.5	2	3275	48158-48163
#EFDBD8	48160.5	3	3276	48158-48164
#EFDBD8	48161	3.5	3276	48158-48164
#EFDBD8	48161.5	3	3276	48158-48164
#EFDBD8	48161	2.5	3276	48158-48164
#F8EEED	48161	3.5	3277	48158-48165
#F8EEED	48161.5	4	3277	48158-48165
#F8EEED	48162	3.5	3277	48158-48165
#F8EEED	48161.5	3	3277	48158-48165
#F8EEED	48161.5	4	3278	48158-48166
#F8EEED	48162	4.5	3278	48158-48166
#F8EEED	48162.5	4	3278	48158-48166
#F8EEED	48162	3.5	3278	48158-48166
#FDFBFB	48162	4.5	3279	48158-48167
#FDFBFB	48162.5	5	3279	48158-48167
#FDFBFB	48163	4.5	3279	48158-48167
#FDFBFB	48162.5	4	3279	48158-48167
#FDFBFA	48162.5	5	3280	48158-48168
#FDFBFA	48163	5.5	3280	48158-48168
#FDFBFA	48163.5	5	3280	48158-48168
#FDFBFA	48163	4.5	3280	48158-48168
#FCF8F8	48163	5.5	3281	48158-48169
#FCF8F8	48163.5	6	3281	48158-48169
#FCF8F8	48164	5.5	3281	48158-48169
#FCF8F8	48163.5	5	3281	48158-48169
#FCF9F9	48163.5	6	3282	48158-48170
#FCF9F9	48164	6.5	3282	48158-48170
#FCF9F9	48164.5	6	3282	48158-48170
#FCF9F9	48164	5.5	3282	48158-48170
#F7EDEC	48164	6.5	3283	48158-48171
#F7EDEC	48164.5	7	3283	48158-48171
#F7EDEC	48165	6.5	3283	48158-48171
#F7EDEC	48164.5	6	3283	48158-48171
#EED9D6	48164.5	7	3284	48158-48172
#EED9D6	48165	7.5	3284	48158-48172
#EED9D6	48165.5	7	3284	48158-48172
#EED9D6	48165	6.5	3284	48158-48172
#F8F0EF	48165	7.5	3285	48158-48173
#F8F0EF	48165.5	8	3285	48158-48173
#F8F0EF	48166	7.5	3285	48158-48173
#F8F0EF	48165.5	7	3285	48158-48173
#F7EDEB	48165.5	8	3286	48158-48174
#F7EDEB	48166	8.5	3286	48158-48174
#F7EDEB	48166.5	8	3286	48158-48174
#F7EDEB	48166	7.5	3286	48158-48174
#E8CECA	48166	8.5	3287	48158-48175
#E8CECA	48166.5	9	3287	48158-48175
#E8CECA	48167	8.5	3287	48158-48175
#E8CECA	48166.5	8	3287	48158-48175
#F8F0EE	48166.5	9	3288	48158-48176
#F8F0EE	48167	9.5	3288	48158-48176
#F8F0EE	48167.5	9	3288	48158-48176
#F8F0EE	48167	8.5	3288	48158-48176
#FBF5F5	48167	9.5	3289	48158-48177
#FBF5F5	48167.5	10	3289	48158-48177
#FBF5F5	48168	9.5	3289	48158-48177
#FBF5F5	48167.5	9	3289	48158-48177
#EDD8D5	48167.5	10	3290	48158-48178
#EDD8D5	48168	10.5	3290	48158-48178
#EDD8D5	48168.5	10	3290	48158-48178
#EDD8D5	48168	9.5	3290	48158-48178
#ECD4D1	48168	10.5	3291	48158-48179
#ECD4D1	48168.5	11	3291	48158-48179
#ECD4D1	48169	10.5	3291	48158-48179
#ECD4D1	48168.5	10	3291	48158-48179
#EAD1CE	48168.5	11	3292	48158-48180
#EAD1CE	48169	11.5	3292	48158-48180
#EAD1CE	48169.5	11	3292	48158-48180
#EAD1CE	48169	10.5	3292	48158-48180
#E3C3BF	48169	11.5	3293	48158-48181
#E3C3BF	48169.5	12	3293	48158-48181
#E3C3BF	48170	11.5	3293	48158-48181
#E3C3BF	48169.5	11	3293	48158-48181
#F1E0DE	48169.5	12	3294	48158-48182
#F1E0DE	48170	12.5	3294	48158-48182
#F1E0DE	48170.5	12	3294	48158-48182
#F1E0DE	48170	11.5	3294	48158-48182
#FDFBFA	48170	12.5	3295	48158-48183
#FDFBFA	48170.5	13	3295	48158-48183
#FDFBFA	48171	12.5	3295	48158-48183
#FDFBFA	48170.5	12	3295	48158-48183
#FCF9F8	48170.5	13	3296	48158-48184
#FCF9F8	48171	13.5	3296	48158-48184
#FCF9F8	48171.5	13	3296	48158-48184
#FCF9F8	48171	12.5	3296	48158-48184
#F7EDEB	48171	13.5	3297	48158-48185
#F7EDEB	48171.5	14	3297	48158-48185
#F7EDEB	48172	13.5	3297	48158-48185
#F7EDEB	48171.5	13	3297	48158-48185
#FBF7F6	48171.5	14	3298	48158-48186
#FBF7F6	48172	14.5	3298	48158-48186
#FBF7F6	48172.5	14	3298	48158-48186
#FBF7F6	48172	13.5	3298	48158-48186
#FFFFFF	48172	14.5	3299	48158-48187
#FFFFFF	48172.5	15	3299	48158-48187
#FFFFFF	48173	14.5	3299	48158-48187
#FFFFFF	48172.5	14	3299	48158-48187
#FDFBFB	48172.5	15	3300	48158-48188
#FDFBFB	48173	15.5	3300	48158-48188
#FDFBFB	48173.5	15	3300	48158-48188
#FDFBFB	48173	14.5	3300	48158-48188
#FEFCFC	48173	15.5	3301	48158-48189
#FEFCFC	48173.5	16	3301	48158-48189
#FEFCFC	48174	15.5	3301	48158-48189
#FEFCFC	48173.5	15	3301	48158-48189
#FFFFFF	48173.5	16	3302	48158-48190
#FFFFFF	48174	16.5	3302	48158-48190
#FFFFFF	48174.5	16	3302	48158-48190
#FFFFFF	48174	15.5	3302	48158-48190
#FBFAFD	48174	16.5	3303	48158-48191
#FBFAFD	48174.5	17	3303	48158-48191
#FBFAFD	48175	16.5	3303	48158-48191
#FBFAFD	48174.5	16	3303	48158-48191
#FCF7F6	48174.5	17	3304	48158-48192
#FCF7F6	48175	17.5	3304	48158-48192
#FCF7F6	48175.5	17	3304	48158-48192
#FCF7F6	48175	16.5	3304	48158-48192
#FEFDFD	48175	17.5	3305	48158-48193
#FEFDFD	48175.5	18	3305	48158-48193
#FEFDFD	48176	17.5	3305	48158-48193
#FEFDFD	48175.5	17	3305	48158-48193
#FDFDFE	48175.5	18	3306	48158-48194
#FDFDFE	48176	18.5	3306	48158-48194
#FDFDFE	48176.5	18	3306	48158-48194
#FDFDFE	48176	17.5	3306	48158-48194
#F4E5E3	48176	18.5	3307	48158-48195
#F4E5E3	48176.5	19	3307	48158-48195
#F4E5E3	48177	18.5	3307	48158-48195
#F4E5E3	48176.5	18	3307	48158-48195
#F8EEED	48176.5	19	3308	48158-48196
#F8EEED	48177	19.5	3308	48158-48196
#F8EEED	48177.5	19	3308	48158-48196
#F8EEED	48177	18.5	3308	48158-48196
#FDFAF9	48177	19.5	3309	48158-48197
#FDFAF9	48177.5	20	3309	48158-48197
#FDFAF9	48178	19.5	3309	48158-48197
#FDFAF9	48177.5	19	3309	48158-48197
#FFFEFE	48177.5	20	3310	48158-48198
#FFFEFE	48178	20.5	3310	48158-48198
#FFFEFE	48178.5	20	3310	48158-48198
#FFFEFE	48178	19.5	3310	48158-48198
#FDFBFA	48178	20.5	3311	48158-48199
#FDFBFA	48178.5	21	3311	48158-48199
#FDFBFA	48179	20.5	3311	48158-48199
#FDFBFA	48178.5	20	3311	48158-48199
#97423D	48158.5	0	3312	48159-48159
#97423D	48159	0.5	3312	48159-48159
#97423D	48159.5	0	3312	48159-48159
#97423D	48159	-0.5	3312	48159-48159
#EED9D6	48159	0.5	3313	48159-48160
#EED9D6	48159.5	1	3313	48159-48160
#EED9D6	48160	0.5	3313	48159-48160
#EED9D6	48159.5	0	3313	48159-48160
#FFFEFF	48159.5	1	3314	48159-48161
#FFFEFF	48160	1.5	3314	48159-48161
#FFFEFF	48160.5	1	3314	48159-48161
#FFFEFF	48160	0.5	3314	48159-48161
#EAD1CD	48160	1.5	3315	48159-48162
#EAD1CD	48160.5	2	3315	48159-48162
#EAD1CD	48161	1.5	3315	48159-48162
#EAD1CD	48160.5	1	3315	48159-48162
#EAD1CD	48160.5	2	3316	48159-48163
#EAD1CD	48161	2.5	3316	48159-48163
#EAD1CD	48161.5	2	3316	48159-48163
#EAD1CD	48161	1.5	3316	48159-48163
#EFDBD8	48161	2.5	3317	48159-48164
#EFDBD8	48161.5	3	3317	48159-48164
#EFDBD8	48162	2.5	3317	48159-48164
#EFDBD8	48161.5	2	3317	48159-48164
#FFFFFF	48161.5	3	3318	48159-48165
#FFFFFF	48162	3.5	3318	48159-48165
#FFFFFF	48162.5	3	3318	48159-48165
#FFFFFF	48162	2.5	3318	48159-48165
#F9F1F0	48162	3.5	3319	48159-48166
#F9F1F0	48162.5	4	3319	48159-48166
#F9F1F0	48163	3.5	3319	48159-48166
#F9F1F0	48162.5	3	3319	48159-48166
#F7F6FB	48162.5	4	3320	48159-48167
#F7F6FB	48163	4.5	3320	48159-48167
#F7F6FB	48163.5	4	3320	48159-48167
#F7F6FB	48163	3.5	3320	48159-48167
#F5F4FA	48163	4.5	3321	48159-48168
#F5F4FA	48163.5	5	3321	48159-48168
#F5F4FA	48164	4.5	3321	48159-48168
#F5F4FA	48163.5	4	3321	48159-48168
#FCFBFD	48163.5	5	3322	48159-48169
#FCFBFD	48164	5.5	3322	48159-48169
#FCFBFD	48164.5	5	3322	48159-48169
#FCFBFD	48164	4.5	3322	48159-48169
#F8F8FB	48164	5.5	3323	48159-48170
#F8F8FB	48164.5	6	3323	48159-48170
#F8F8FB	48165	5.5	3323	48159-48170
#F8F8FB	48164.5	5	3323	48159-48170
#FEFCFB	48164.5	6	3324	48159-48171
#FEFCFB	48165	6.5	3324	48159-48171
#FEFCFB	48165.5	6	3324	48159-48171
#FEFCFB	48165	5.5	3324	48159-48171
#F2E1DE	48165	6.5	3325	48159-48172
#F2E1DE	48165.5	7	3325	48159-48172
#F2E1DE	48166	6.5	3325	48159-48172
#F2E1DE	48165.5	6	3325	48159-48172
#F4E7E5	48165.5	7	3326	48159-48173
#F4E7E5	48166	7.5	3326	48159-48173
#F4E7E5	48166.5	7	3326	48159-48173
#F4E7E5	48166	6.5	3326	48159-48173
#F4E7E5	48166	7.5	3327	48159-48174
#F4E7E5	48166.5	8	3327	48159-48174
#F4E7E5	48167	7.5	3327	48159-48174
#F4E7E5	48166.5	7	3327	48159-48174
#E8CCC9	48166.5	8	3328	48159-48175
#E8CCC9	48167	8.5	3328	48159-48175
#E8CCC9	48167.5	8	3328	48159-48175
#E8CCC9	48167	7.5	3328	48159-48175
#FAF4F4	48167	8.5	3329	48159-48176
#FAF4F4	48167.5	9	3329	48159-48176
#FAF4F4	48168	8.5	3329	48159-48176
#FAF4F4	48167.5	8	3329	48159-48176
#FAF4F3	48167.5	9	3330	48159-48177
#FAF4F3	48168	9.5	3330	48159-48177
#FAF4F3	48168.5	9	3330	48159-48177
#FAF4F3	48168	8.5	3330	48159-48177
#F6EBE9	48168	9.5	3331	48159-48178
#F6EBE9	48168.5	10	3331	48159-48178
#F6EBE9	48169	9.5	3331	48159-48178
#F6EBE9	48168.5	9	3331	48159-48178
#E3C2BD	48168.5	10	3332	48159-48179
#E3C2BD	48169	10.5	3332	48159-48179
#E3C2BD	48169.5	10	3332	48159-48179
#E3C2BD	48169	9.5	3332	48159-48179
#E6C9C6	48169	10.5	3333	48159-48180
#E6C9C6	48169.5	11	3333	48159-48180
#E6C9C6	48170	10.5	3333	48159-48180
#E6C9C6	48169.5	10	3333	48159-48180
#E9CFCC	48169.5	11	3334	48159-48181
#E9CFCC	48170	11.5	3334	48159-48181
#E9CFCC	48170.5	11	3334	48159-48181
#E9CFCC	48170	10.5	3334	48159-48181
#EFDCDA	48170	11.5	3335	48159-48182
#EFDCDA	48170.5	12	3335	48159-48182
#EFDCDA	48171	11.5	3335	48159-48182
#EFDCDA	48170.5	11	3335	48159-48182
#F9F2F1	48170.5	12	3336	48159-48183
#F9F2F1	48171	12.5	3336	48159-48183
#F9F2F1	48171.5	12	3336	48159-48183
#F9F2F1	48171	11.5	3336	48159-48183
#F7EDEB	48171	12.5	3337	48159-48184
#F7EDEB	48171.5	13	3337	48159-48184
#F7EDEB	48172	12.5	3337	48159-48184
#F7EDEB	48171.5	12	3337	48159-48184
#FAF4F3	48171.5	13	3338	48159-48185
#FAF4F3	48172	13.5	3338	48159-48185
#FAF4F3	48172.5	13	3338	48159-48185
#FAF4F3	48172	12.5	3338	48159-48185
#FDFBFA	48172	13.5	3339	48159-48186
#FDFBFA	48172.5	14	3339	48159-48186
#FDFBFA	48173	13.5	3339	48159-48186
#FDFBFA	48172.5	13	3339	48159-48186
#FBF6F5	48172.5	14	3340	48159-48187
#FBF6F5	48173	14.5	3340	48159-48187
#FBF6F5	48173.5	14	3340	48159-48187
#FBF6F5	48173	13.5	3340	48159-48187
#FAF4F4	48173	14.5	3341	48159-48188
#FAF4F4	48173.5	15	3341	48159-48188
#FAF4F4	48174	14.5	3341	48159-48188
#FAF4F4	48173.5	14	3341	48159-48188
#FDFAF9	48173.5	15	3342	48159-48189
#FDFAF9	48174	15.5	3342	48159-48189
#FDFAF9	48174.5	15	3342	48159-48189
#FDFAF9	48174	14.5	3342	48159-48189
#FDFAF9	48174	15.5	3343	48159-48190
#FDFAF9	48174.5	16	3343	48159-48190
#FDFAF9	48175	15.5	3343	48159-48190
#FDFAF9	48174.5	15	3343	48159-48190
#FEFCFC	48174.5	16	3344	48159-48191
#FEFCFC	48175	16.5	3344	48159-48191
#FEFCFC	48175.5	16	3344	48159-48191
#FEFCFC	48175	15.5	3344	48159-48191
#FBF6F5	48175	16.5	3345	48159-48192
#FBF6F5	48175.5	17	3345	48159-48192
#FBF6F5	48176	16.5	3345	48159-48192
#FBF6F5	48175.5	16	3345	48159-48192
#FCFCFE	48175.5	17	3346	48159-48193
#FCFCFE	48176	17.5	3346	48159-48193
#FCFCFE	48176.5	17	3346	48159-48193
#FCFCFE	48176	16.5	3346	48159-48193
#F7ECEA	48176	17.5	3347	48159-48194
#F7ECEA	48176.5	18	3347	48159-48194
#F7ECEA	48177	17.5	3347	48159-48194
#F7ECEA	48176.5	17	3347	48159-48194
#FEFDFD	48176.5	18	3348	48159-48195
#FEFDFD	48177	18.5	3348	48159-48195
#FEFDFD	48177.5	18	3348	48159-48195
#FEFDFD	48177	17.5	3348	48159-48195
#FAF3F2	48177	18.5	3349	48159-48196
#FAF3F2	48177.5	19	3349	48159-48196
#FAF3F2	48178	18.5	3349	48159-48196
#FAF3F2	48177.5	18	3349	48159-48196
#FEFCFC	48177.5	19	3350	48159-48197
#FEFCFC	48178	19.5	3350	48159-48197
#FEFCFC	48178.5	19	3350	48159-48197
#FEFCFC	48178	18.5	3350	48159-48197
#FDFBFA	48178	19.5	3351	48159-48198
#FDFBFA	48178.5	20	3351	48159-48198
#FDFBFA	48179	19.5	3351	48159-48198
#FDFBFA	48178.5	19	3351	48159-48198
#FCF8F8	48178.5	20	3352	48159-48199
#FCF8F8	48179	20.5	3352	48159-48199
#FCF8F8	48179.5	20	3352	48159-48199
#FCF8F8	48179	19.5	3352	48159-48199
#C78F89	48159.5	0	3353	48160-48160
#C78F89	48160	0.5	3353	48160-48160
#C78F89	48160.5	0	3353	48160-48160
#C78F89	48160	-0.5	3353	48160-48160
#F7ECEA	48160	0.5	3354	48160-48161
#F7ECEA	48160.5	1	3354	48160-48161
#F7ECEA	48161	0.5	3354	48160-48161
#F7ECEA	48160.5	0	3354	48160-48161
#CF9D97	48160.5	1	3355	48160-48162
#CF9D97	48161	1.5	3355	48160-48162
#CF9D97	48161.5	1	3355	48160-48162
#CF9D97	48161	0.5	3355	48160-48162
#CC9892	48161	1.5	3356	48160-48163
#CC9892	48161.5	2	3356	48160-48163
#CC9892	48162	1.5	3356	48160-48163
#CC9892	48161.5	1	3356	48160-48163
#C68E87	48161.5	2	3357	48160-48164
#C68E87	48162	2.5	3357	48160-48164
